feed_version,feed_start_date,feed_end_date,tipo_os,servico,consorcio,sentido,vista,ativacao,evento,extensao,versao_modelo
2026-02-28,2026-02-28,2026-03-04,Verão,833,Santa Cruz,Ida,Conjunto Manguariba - Campo Grande,"Manual, mediante provocação do operador.",[excepcionalidade],10.422,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Regular,833,Santa Cruz,Ida,Conjunto Manguariba - Campo Grande,"Manual, mediante provocação do operador.",[excepcionalidade],10.422,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Verão,833,Santa Cruz,Volta,Conjunto Manguariba - Campo Grande,"Manual, mediante provocação do operador.",[excepcionalidade],10.446,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Regular,LECD127,Intersul,Ida,Gávea - Santo Cristo,"Manual, mediante provocação do operador.",[excepcionalidade],27.236,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Verão,LECD127,Intersul,Ida,Gávea - Santo Cristo,"Manual, mediante provocação do operador.",[excepcionalidade],27.236,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Regular,SN731,Santa Cruz,Ida,Campo Grande - Marechal Hermes,"Manual, mediante provocação do operador.",[excepcionalidade],33.272,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Verão,SN731,Santa Cruz,Volta,Campo Grande - Marechal Hermes,"Manual, mediante provocação do operador.",[excepcionalidade],31.701,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Regular,SN731,Santa Cruz,Volta,Campo Grande - Marechal Hermes,"Manual, mediante provocação do operador.",[excepcionalidade],31.701,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Verão,SN731,Santa Cruz,Ida,Campo Grande - Marechal Hermes,"Manual, mediante provocação do operador.",[excepcionalidade],33.272,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Regular,SP389,Santa Cruz,Ida,Vila Aliança - Terminal Deodoro,"Manual, mediante provocação do operador.",[excepcionalidade],13.008,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Verão,SP389,Santa Cruz,Volta,Vila Aliança - Terminal Deodoro,"Manual, mediante provocação do operador.",[excepcionalidade],15.696,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Regular,SP389,Santa Cruz,Volta,Vila Aliança - Terminal Deodoro,"Manual, mediante provocação do operador.",[excepcionalidade],15.696,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Verão,SP389,Santa Cruz,Ida,Vila Aliança - Terminal Deodoro,"Manual, mediante provocação do operador.",[excepcionalidade],13.008,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Verão,SV790,Santa Cruz,Volta,Campo Grande - Cascadura,"Manual, mediante provocação do operador.",[excepcionalidade],35.255,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Verão,SV790,Santa Cruz,Ida,Campo Grande - Cascadura,"Manual, mediante provocação do operador.",[excepcionalidade],32.272,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Regular,SV790,Santa Cruz,Volta,Campo Grande - Cascadura,"Manual, mediante provocação do operador.",[excepcionalidade],35.255,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Regular,SV790,Santa Cruz,Ida,Campo Grande - Cascadura,"Manual, mediante provocação do operador.",[excepcionalidade],32.272,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Verão,926,Santa Cruz,Ida,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_1],28.288,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Regular,926,Santa Cruz,Ida,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_1],28.288,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Regular,926,Santa Cruz,Volta,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_1],28.776,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Verão,926,Santa Cruz,Volta,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_1],28.776,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Regular,926,Santa Cruz,Volta,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_2],27.64,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Verão,926,Santa Cruz,Ida,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_2],27.262,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Verão,926,Santa Cruz,Volta,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_2],27.64,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Regular,926,Santa Cruz,Ida,Senador Camará - Penha,"Manual, mediante provocação do operador.",[excepcionalidade_2],27.262,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Regular,104,Intersul,Volta,São Conrado - Terminal Gentileza,Automática.,[reversível],25.582,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Verão,104,Intersul,Volta,São Conrado - Terminal Gentileza,Automática.,[reversível],25.582,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Verão,163,Intersul,Ida,Terminal Gentileza - Copacabana,Automática.,[reversível],11.247,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Regular,163,Intersul,Ida,Terminal Gentileza - Copacabana,Automática.,[reversível],11.247,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Regular,435,Intersul,Volta,Grajaú - Gávea,Automática.,[reversível],25.606,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Verão,435,Intersul,Volta,Grajaú - Gávea,Automática.,[reversível],25.606,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Regular,463,Intersul,Ida,São Cristóvão - Copacabana,Automática.,[reversível],11.428,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Verão,463,Intersul,Ida,São Cristóvão - Copacabana,Automática.,[reversível],11.428,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Verão,552,Transcarioca,Volta,Terminal Alvorada - Rio Sul,Automática.,[reversível],30.303,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Regular,552,Transcarioca,Volta,Terminal Alvorada - Rio Sul,Automática.,[reversível],30.303,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Regular,553,Transcarioca,Volta,Recreio dos Bandeirantes - Rio Sul,Automática.,[reversível],40.875,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Verão,553,Transcarioca,Volta,Recreio dos Bandeirantes - Rio Sul,Automática.,[reversível],40.875,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Verão,554,Transcarioca,Volta,Piabas - Rio Sul,Automática.,[reversível],51.907,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Regular,554,Transcarioca,Volta,Piabas - Rio Sul,Automática.,[reversível],51.907,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Regular,557,Transcarioca,Volta,Rio das Pedras - Copacabana,Automática.,[reversível],26.367,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Verão,557,Transcarioca,Ida,Rio das Pedras - Copacabana,Automática.,[reversível],30.319,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Regular,557,Transcarioca,Ida,Rio das Pedras - Copacabana,Automática.,[reversível],30.319,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Verão,557,Transcarioca,Volta,Rio das Pedras - Copacabana,Automática.,[reversível],26.367,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Verão,LECD131,Intersul,Volta,São Conrado - Santo Cristo,Automática.,[reversível],19.484,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-02-28,2026-02-28,2026-03-04,Regular,LECD131,Intersul,Volta,São Conrado - Santo Cristo,Automática.,[reversível],19.484,46a51eb33a14002098bdfb2eed9190b11b46d46f
2026-01-19,2026-01-19,2026-01-25,Regular,623,Internorte,Ida,Penha - Saens Peña,Automática.,[desvio_feira],22.386,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,623,Internorte,Volta,Penha - Saens Peña,Automática.,[desvio_feira],22.549,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,623,Internorte,Ida,Penha - Saens Peña,Automática.,[desvio_feira],22.386,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,623,Internorte,Volta,Penha - Saens Peña,Automática.,[desvio_feira],22.549,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,628,Internorte,Ida,Penha - Nova América,Automática.,[desvio_feira],7.2,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,628,Internorte,Ida,Penha - Nova América,Automática.,[desvio_feira],7.2,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,628,Internorte,Volta,Penha - Nova América,Automática.,[desvio_feira],8.604,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,628,Internorte,Volta,Penha - Nova América,Automática.,[desvio_feira],8.604,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,731,Santa Cruz,Volta,Campo Grande - Marechal Hermes,Automática.,[desvio_feira],28.366,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,731,Santa Cruz,Volta,Campo Grande - Marechal Hermes,Automática.,[desvio_feira],28.366,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,LECD113,Internorte,Volta,Padre Miguel - Bonsucesso,Automática.,[desvio_feira],28.044,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,LECD113,Internorte,Ida,Padre Miguel - Bonsucesso,Automática.,[desvio_feira],30.45,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,LECD113,Internorte,Ida,Padre Miguel - Bonsucesso,Automática.,[desvio_feira],30.45,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,LECD113,Internorte,Volta,Padre Miguel - Bonsucesso,Automática.,[desvio_feira],28.044,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,LECD114,Internorte,Ida,Padre Miguel - Bonsucesso,Automática.,[desvio_feira],29.306,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,LECD114,Internorte,Volta,Padre Miguel - Bonsucesso,Automática.,[desvio_feira],28.311,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,LECD114,Internorte,Ida,Padre Miguel - Bonsucesso,Automática.,[desvio_feira],29.306,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,LECD114,Internorte,Volta,Padre Miguel - Bonsucesso,Automática.,[desvio_feira],28.311,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,SV790,Santa Cruz,Volta,Campo Grande - Cascadura,Automática.,[desvio_feira],36.206,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,SV790,Santa Cruz,Volta,Campo Grande - Cascadura,Automática.,[desvio_feira],36.206,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,473,Intersul,Ida,São Januário - Lido,Automática.,[desvio_januário],16.224,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,473,Intersul,Ida,São Januário - Lido,Automática.,[desvio_januário],16.224,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,473,Intersul,Volta,São Januário - Lido,Automática.,[desvio_januário],17.635,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,473,Intersul,Volta,São Januário - Lido,Automática.,[desvio_januário],17.635,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,608,Intersul,Ida,Grajaú - Saens Peña,Automática.,[desvio_lazer],4.306,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,608,Intersul,Volta,Grajaú - Saens Peña,Automática.,[desvio_lazer],4.925,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,608,Intersul,Ida,Grajaú - Saens Peña,Automática.,[desvio_lazer],4.306,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,608,Intersul,Volta,Grajaú - Saens Peña,Automática.,[desvio_lazer],4.925,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,435,Intersul,Ida,Grajaú - Gávea,Automática.,[desvio_maracanã],25.205,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,435,Intersul,Ida,Grajaú - Gávea,Automática.,[desvio_maracanã],25.205,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,217,Intersul,Volta,Andaraí - Carioca,Automática.,[desvio_obras],11.112,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,217,Intersul,Volta,Andaraí - Carioca,Automática.,[desvio_obras],11.112,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,217,Intersul,Ida,Andaraí - Carioca,Automática.,[desvio_obras],11.063,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,217,Intersul,Ida,Andaraí - Carioca,Automática.,[desvio_obras],11.063,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,108,Intersul,Volta,Jardim de Alah - Terminal Gentileza,Automática.,[desvio_túnel],19.303,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,108,Intersul,Ida,Jardim de Alah - Terminal Gentileza,Automática.,[desvio_túnel],22.035,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,108,Intersul,Ida,Jardim de Alah - Terminal Gentileza,Automática.,[desvio_túnel],22.035,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,108,Intersul,Volta,Jardim de Alah - Terminal Gentileza,Automática.,[desvio_túnel],19.303,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,117,Intersul,Ida,Central - Cosme Velho,Automática.,[desvio_túnel],9.247,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,117,Intersul,Volta,Central - Cosme Velho,Automática.,[desvio_túnel],7.238,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,117,Intersul,Ida,Central - Cosme Velho,Automática.,[desvio_túnel],9.247,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,117,Intersul,Volta,Central - Cosme Velho,Automática.,[desvio_túnel],7.238,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,355,Internorte,Volta,Madureira - Praça Tiradentes,Automática.,[desvio_túnel],32.301,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,355,Internorte,Volta,Madureira - Praça Tiradentes,Automática.,[desvio_túnel],32.301,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,426,Intersul,Volta,Usina - Jardim de Alah,Automática.,[desvio_túnel],28.434,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,426,Intersul,Ida,Usina - Jardim de Alah,Automática.,[desvio_túnel],24.891,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,426,Intersul,Ida,Usina - Jardim de Alah,Automática.,[desvio_túnel],24.891,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,426,Intersul,Volta,Usina - Jardim de Alah,Automática.,[desvio_túnel],28.434,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,432,Intersul,Ida,Vila Isabel - Gávea,Automática.,[desvio_túnel],27.312,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,432,Intersul,Volta,Vila Isabel - Gávea,Automática.,[desvio_túnel],25.649,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,432,Intersul,Ida,Vila Isabel - Gávea,Automática.,[desvio_túnel],27.312,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,432,Intersul,Volta,Vila Isabel - Gávea,Automática.,[desvio_túnel],25.649,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,435,Intersul,Ida,Grajaú - Gávea,Automática.,[desvio_túnel],27.635,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,435,Intersul,Volta,Grajaú - Gávea,Automática.,[desvio_túnel],27.753,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,435,Intersul,Volta,Grajaú - Gávea,Automática.,[desvio_túnel],27.753,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,435,Intersul,Ida,Grajaú - Gávea,Automática.,[desvio_túnel],27.635,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,457,Internorte,Ida,Abolição - Copacabana,Automática.,[desvio_túnel],28.961,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,457,Internorte,Volta,Abolição - Copacabana,Automática.,[desvio_túnel],30.575,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,457,Internorte,Ida,Abolição - Copacabana,Automática.,[desvio_túnel],28.961,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,457,Internorte,Volta,Abolição - Copacabana,Automática.,[desvio_túnel],30.575,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,474,Intersul,Ida,Jacaré - Copacabana,Automática.,[desvio_túnel],24.245,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,474,Intersul,Ida,Jacaré - Copacabana,Automática.,[desvio_túnel],24.245,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,474,Intersul,Volta,Jacaré - Copacabana,Automática.,[desvio_túnel],26.672,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,474,Intersul,Volta,Jacaré - Copacabana,Automática.,[desvio_túnel],26.672,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,485,Internorte,Ida,Fundão - General Osório,Automática.,[desvio_túnel],31.696,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,485,Internorte,Volta,Fundão - General Osório,Automática.,[desvio_túnel],35.333,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,485,Internorte,Ida,Fundão - General Osório,Automática.,[desvio_túnel],31.696,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,485,Internorte,Volta,Fundão - General Osório,Automática.,[desvio_túnel],35.333,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,550,Transcarioca,Ida,Cidade de Deus - Gávea,Automática.,[desvio_túnel],32.848,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,550,Transcarioca,Ida,Cidade de Deus - Gávea,Automática.,[desvio_túnel],32.848,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,550,Transcarioca,Volta,Cidade de Deus - Gávea,Automática.,[desvio_túnel],31.51,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,550,Transcarioca,Volta,Cidade de Deus - Gávea,Automática.,[desvio_túnel],31.51,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,555,Transcarioca,Ida,Rio das Pedras - Gávea,Automática.,[desvio_túnel],24.852,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Regular,555,Transcarioca,Volta,Rio das Pedras - Gávea,Automática.,[desvio_túnel],24.813,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,555,Transcarioca,Ida,Rio das Pedras - Gávea,Automática.,[desvio_túnel],24.852,8df7635a5781e2e43ecc1920667b18f29516caa0
2026-01-19,2026-01-19,2026-01-25,Verão,555,Transcarioca,Volta,Rio das Pedras - Gávea,Automática.,[desvio_túnel],24.813,8df7635a5781e2e43ecc1920667b18f29516caa0
